"RouteID","StopID","EstimateTime","GoBack"
"16897","160040","-4","2"
"10149","170127","365","1"
"16519","131744","3292","2"
"17791","202578","2730","2"
"16467","127637","-3","3"
"16735","194036","57","0"
"16670","147705","1049","0"
"16667","147583","-1","2"
"10151","34252","234","1"
"16990","162433","285","2"
"16686","149486","1214","0"
"10149","170093","1031","1"
"16867","158957","5624","2"
"18098","203095","1146","0"
"16740","154991","1470","1"
"16730","154038","-1","2"
"16461","126529","774","0"
"16758","156204","-1","2"
"10195","34920","556","0"
"16468","127715","0","0"
"16873","159281","-1","2"
"5413","172536","951","0"
"16695","150452","7628","0"
"10453","36566","339","0"
"10784","38823","-1","2"
"17466","174992","5071","2"
"16513","130946","1104","0"
"17719","188365","-3","3"
"10329","14828","291","0"
"17527","179311","3401","0"
"16536","133502","1204","0"
"16584","138577","-1","2"
"16471","127861","-1","2"
"16467","127653","-3","3"
"16857","174118","-1","2"
"16739","155666","-1","2"
"17304","169347","1483","0"
"16189","109957","1546","0"
"16294","114884","266","0"
"16531","133080","-3","3"
"16575","137680","-1","2"
"16243","112430","103","1"
"16432","124195","82","1"
"16626","141675","237","2"
"16867","159005","1943","2"
"16582","138387","2764","2"
"17483","176685","2635","0"
"16243","112439","658","1"
"16770","157063","-3","3"
"16761","156630","5100","2"
"16695","150459","7839","0"
"17871","194797","-3","3"
"10161","34363","790","2"
"16675","148045","1182","0"
"17718","188317","2119","2"
"17545","180520","-1","2"
"10164","15977","1783","0"
"16571","137244","2170","0"
"16642","142780","2441","1"
"10163","15816","-1","2"
"16768","156993","-3","3"
"16485","128748","1798","2"
"16730","153998","-1","2"
"16479","128315","448","0"
"16694","150293","1025","1"
"16429","124073","32","0"
"16614","140843","-1","2"
"16681","148335","-1","2"
"10325","21151","1271","1"
"17526","179187","837","0"
"16581","138104","167","0"
"16871","159196","3547","2"
"16960","161835","-1","2"
"16897","160052","-4","2"
"17530","179590","-1","2"
"16517","131597","0","1"
"17914","196088","0","0"
"16740","154960","1378","0"
"16873","159267","-1","2"
"17392","197569","-1","2"
"16682","148422","1195","0"
"10195","35000","29","1"
"16532","133207","4974","2"
"17523","179014","756","1"
"17530","186976","6093","2"
"17300","169923","1149","0"
"17532","184859","260","1"
"10148","200400","959","1"
"16908","160412","-1","2"
"16948","161571","5019","2"
"17625","183921","696","0"
"16773","157203","56","0"
"16812","157820","-1","2"
"16606","203362","498","1"
"16850","158355","129","2"
"17689","186150","-3","3"
"16666","147536","2947","2"
"15224","130095","2274","1"
"17625","191800","2493","2"
"16274","113938","1824","0"
"10784","38838","-1","2"
"16753","155914","-1","2"
"17466","175057","5064","0"
"17809","191725","-1","2"
"10475","10490","42","1"
"16878","159414","3249","2"
"16682","148507","467","1"
"10453","36573","130","0"
"16518","131647","518","0"
"16963","161873","-1","2"
"16651","143527","-1","2"
"17548","180758","6","1"
"16692","150073","409","0"
"16573","137404","3031","2"
"17300","169883","230","0"
"18098","203127","1219","2"
"16770","157090","-3","3"
"16689","149606","1761","2"
"16777","157383","858","2"
"16656","192549","-3","3"
"16695","150417","4721","0"
"17528","179503","2298","1"
"17714","188027","7999","2"
"17483","176638","527","0"
"17532","179705","421","1"
"10148","34014","1270","1"
"16481","128409","-1","2"
"16926","161082","770","0"
"16730","154040","-1","2"
"17868","194632","1292","0"
"16710","152063","-1","2"
"11244","18156","389","1"
"16609","140514","3548","2"
"16467","148641","-3","3"
"10195","180052","97","1"
"10492","37314","43","0"
"17557","181117","2289","0"
"10753","38237","1214","2"
"17835","192849","-3","3"
"16988","162413","1361","2"
"17923","196610","-1","2"
"17663","184701","2437","2"
"16673","147859","1046","0"
"17720","188598","-3","3"
"16659","171408","628","1"
"16995","162553","-4","2"
"17482","176569","3170","0"
"16899","160102","-4","2"
"16903","174913","9848","2"
"17293","173778","1668","1"
"17937","198283","-1","2"
"16258","113140","107","0"
"16677","148141","2649","2"
"16223","143817","6733","2"
"17003","162740","4562","2"
"17692","186463","-4","2"
"16627","141797","-1","2"
"16659","147210","738","0"
"17683","185892","1183","0"
"10453","36589","214","1"
"16986","197564","-1","2"
"16664","147440","-1","2"
"16643","193245","-1","2"
"16574","137507","-1","2"
"16755","156010","1004","0"
"10196","35079","-1","2"
"17433","194292","-1","2"
"16651","143607","-1","2"
"16992","162473","-3","3"
"17513","178304","599","0"
"16518","131698","2092","0"
"16839","158188","5985","2"
"16528","132810","963","0"
"16971","162056","5948","2"
"10732","14459","305","1"
"16590","138987","5210","2"
"10116","202632","7823","2"
"16626","178237","3147","2"
"17516","178583","5435","2"
"16681","148378","-1","2"
"16908","160451","-1","2"
"16979","162299","-1","2"
"16876","159356","-1","2"
"17304","169353","134","0"
"16867","158971","6284","2"
"16527","132712","-1","2"
"17696","186718","-1","2"
"16929","161139","-3","3"
"17813","191869","-1","2"
"16799","157675","3364","2"
"16429","124069","934","2"
"10195","56563","101","1"
"16270","113762","504","1"
"16573","137399","2789","2"
"16574","137528","-1","2"
"16613","140751","947","0"
"16867","158980","6671","2"
"16210","203283","-1","2"
"16760","187014","-1","2"
"16777","157424","3511","2"
"17977","199177","682","2"
"16564","135786","3061","2"
"16906","160328","2059","2"
"16515","177538","321","0"
"16224","120504","-1","2"
"17838","192910","-1","2"
"16695","150435","6507","0"
"16614","140813","-1","2"
"16944","161462","2033","0"
"16210","199593","-1","2"
"16691","149928","1075","0"
"10511","37574","616","0"
"17923","196637","-1","2"
"17545","180528","-1","2"
"16588","178250","345","0"
"16676","148121","-1","2"
"17813","192113","-1","2"
"17937","197085","423","1"
"16896","160026","1390","2"
"16710","152091","-1","2"
"16734","154514","8116","2"
"16595","139466","473","1"
"16990","162458","1794","2"
"16531","133110","-3","3"
"17546","180649","-3","3"
"16511","130733","1873","0"
"10784","38816","-1","2"
"17003","162777","2583","2"
"16113","16152","1900","0"
"17575","184002","1763","0"
"16692","150049","990","0"
"16591","139038","99","0"
"16562","135029","383","0"
"16626","141720","2857","2"
"16628","141879","6276","2"
"16759","175313","-3","3"
"17003","162763","1481","2"
"15224","27907","5268","2"
"10731","14115","253","0"
"17575","203298","2151","2"
"17971","198983","1952","0"
"17482","176582","3834","0"
"17942","197342","-1","2"
"16464","127475","3245","2"
"16730","154008","-1","2"
"16397","122251","483","1"
"16752","187008","3895","2"
"16594","139308","303","0"
"16964","161939","-1","2"
"16265","113428","541","1"
"16515","184495","1292","0"
"16468","127777","71","1"
"16977","194363","-3","3"
"16609","140508","2952","2"
"16521","131843","1092","0"
"18108","203156","5649","2"
"10149","170068","815","0"
"16393","121983","1067","0"
"16694","150222","641","0"
"16562","135004","-1","2"
"16665","147516","2182","0"
"16519","131772","5202","2"
"16461","126517","1938","0"
"17483","176693","238","1"
"16719","152607","169","0"
"16695","150406","4104","0"
"16191","110065","1417","0"
"17905","195835","-3","3"
"16895","160002","48","0"
"16531","133043","-3","3"
"16689","149613","643","0"
"17502","198527","5649","2"
"16960","186657","6900","2"
"17546","180660","-3","3"
"16659","147153","163","0"
"16869","159123","-1","2"
"5416","14206","1023","1"
"17838","192946","505","1"
"16670","147698","135","0"
"16733","154403","948","2"
"16773","157169","3109","2"
"16282","150949","813","1"
"17719","188399","-3","3"
"16497","129457","281","0"
"16849","158326","628","2"
"16556","134460","-1","2"
"16637","186010","-1","2"
"17991","199569","1689","0"
"5416","14062","5641","2"
"16897","160057","-4","2"
"16923","188191","-1","2"
"17516","178580","4969","2"
"17500","177625","986","1"
"16590","193175","6633","2"
"16580","138057","349","0"
"16407","122505","465","0"
"16602","140003","2358","0"
"16538","133703","5224","2"
"16689","149638","1665","0"
"16740","155039","429","0"
"16500","129647","293","1"
"16980","162312","-3","3"
"16755","156019","1389","0"
"16265","113447","492","1"
"16630","142024","3853","2"
"16682","148406","197","0"
"16611","140635","534","0"
"16734","199726","2949","2"
"16513","130957","2030","0"
"16942","161424","-1","2"
"10281","12663","41","0"
"10161","34410","575","1"
"16542","177925","467","0"
"16535","198836","4238","2"
"16643","142806","-1","2"
"16606","203355","1546","1"
"16679","198193","-4","2"
"16775","157273","5638","2"
"16753","155949","1119","0"
"16642","198611","3471","2"
"16859","174831","2887","0"
"16740","155051","0","0"
"16565","136040","307","1"
"17865","193982","1659","2"
"15181","44637","-1","2"
"16642","200254","3830","2"
"16755","156018","1350","0"
"17679","185742","-1","2"
"16542","156339","1702","0"
"16768","157009","-3","3"
"16651","143568","-1","2"
"17528","179364","1083","0"
"16543","133963","-1","2"
"17671","187925","-1","2"
"10163","15817","-1","2"
"17518","178728","6659","2"
"10151","34195","85","0"
"16786","157498","6518","2"
"17576","181820","650","0"
"10731","14213","1726","1"
"17916","196276","760","0"
"16974","162125","-1","2"
"16564","135787","3097","2"
"16485","128797","396","1"
"17001","162693","1502","0"
"16511","130739","2254","0"
"16922","160984","852","0"
"16861","158692","-1","2"
"17940","197302","2316","1"
"17001","162720","3230","2"
"16613","140762","1178","0"
"17005","162825","6615","2"
"10195","34913","193","0"
"16656","147123","-3","3"
"17517","178662","55","1"
"16606","140278","872","1"
"16859","174819","2034","0"
"16863","158824","4340","2"
"17482","176576","3510","0"
"17005","162804","5921","2"
"16908","160423","-1","2"
"16588","138776","467","0"
"17534","179796","131","0"
"16837","158107","5711","2"
"16611","140648","384","1"
"16804","196695","-3","3"
"16873","159290","-3","3"
"16258","194099","1756","0"
"10281","12687","213","0"
"16629","141949","6416","2"
"10161","34383","1300","0"
"16274","113913","3230","2"
"16726","153423","5812","2"
"16678","148175","-4","2"
"16425","123786","201","1"
"17518","178713","4962","2"
"16243","112402","893","0"
"16536","133511","1684","0"
"16670","147762","204","1"
"16243","112411","1790","0"
"16607","140317","-1","2"
"16943","161437","-1","2"
"17500","177616","504","1"
"16772","157108","1173","0"
"17916","196351","419","1"
"16759","156239","-1","2"
"17000","162645","4067","2"
"16946","161515","4545","2"
"17557","194185","3122","2"
"16613","140787","417","1"
"18014","200239","-3","3"
"16420","123373","1527","1"
"16562","135036","284","0"
"17692","186438","-4","2"
"16775","157290","6839","2"
"16682","148445","2871","0"
"10325","21103","217","0"
"16644","142833","1408","2"
"16468","127739","695","0"
"16189","109985","3389","0"
"17523","178963","806","0"
"16695","150379","560","0"
"16732","154159","197","0"
"16666","147557","1165","0"
"16656","147103","-3","3"
"10453","36594","626","1"
"16675","147967","193","2"
"16521","131879","1355","1"
"17838","192925","645","0"
"17526","179206","1114","0"
"16487","128940","0","1"
"16729","187671","6851","2"
"16468","127721","65","0"
"10195","34999","0","1"
"17625","183892","1975","2"
"16976","162253","-1","2"
"17001","162698","2194","2"
"17625","183955","440","1"
"16689","149622","1477","0"
"16695","150350","4508","2"
"15181","44614","-1","2"
"17668","184968","0","0"
"17552","180954","-1","2"
"16604","140179","269","1"
"17526","179242","505","1"
"16693","150168","2736","0"
"16481","128418","141","0"
"16462","127395","184","0"
"10732","14437","305","1"
"16691","149950","-4","2"
"17916","196307","964","0"
"16498","129526","980","0"
"16464","127471","3020","2"
"16609","140542","6476","2"
"17570","181516","744","0"
"16726","175293","161","0"
"16907","160355","-1","2"
"16490","170344","1204","1"
"16869","159074","-1","2"
"17975","199089","-3","3"
"17532","179650","76","0"
"16584","195104","-1","2"
"16946","161500","-1","2"
"16719","152628","1077","0"
"17360","171653","1482","1"
"15181","44685","1919","1"
"17528","179351","367","0"
"16739","155652","7534","2"
"17523","178945","-1","2"
"16850","158376","1452","2"
"16610","140563","524","0"
"17843","194458","-1","2"
"16431","124160","195","0"
"10172","34506","-1","2"
"16588","138804","291","1"
"16729","153986","8592","2"
"16497","129482","1649","0"
"16515","131283","87","0"
"16774","157252","2292","0"
"16659","145506","320","1"
"16950","161619","-1","2"
"16571","187382","1809","0"
"16528","132822","983","0"
"17665","184779","6287","2"
"10196","35131","588","0"
"17917","196369","-3","3"
"16873","159296","-1","2"
"16243","112418","601","1"
"17696","186684","-1","2"
"10173","14976","1584","0"
"16893","159946","903","2"
"17292","168731","697","1"
"16891","159884","321","0"
"10281","12699","854","0"
"17479","176281","3241","2"
"16958","161766","-1","2"
"16695","150392","2932","0"
"16748","155553","1451","1"
"16971","162034","4389","2"
"17942","197379","-1","2"
"16931","161180","3313","2"
"16511","130776","775","1"
"16430","192190","539","1"
"16547","134176","385","0"
"10143","13811","435","0"
"17845","193106","2195","2"
"16752","156521","3670","2"
"10173","14917","191","0"
"16757","156132","1246","0"
"16595","139471","1051","1"
"10511","37636","648","1"
"17500","186613","2063","2"
"16487","128908","318","0"
"16531","133069","-3","3"
"16603","185045","159","0"
"17526","179215","-1","2"
"10325","21143","737","1"
"10195","34982","149","1"
"17559","181183","1903","2"
"16861","202215","-1","2"
"16745","155241","-4","2"
"16493","129203","3998","2"
"10731","14153","158","0"
"17625","183914","333","0"
"16619","141176","335","1"
"16265","113409","1132","0"
"16663","147403","-1","2"
"16968","199859","-3","3"
"17528","179393","2437","0"
"16964","161900","8479","2"
"16294","114888","475","0"
"16763","156748","-3","3"
"16695","150348","4176","2"
"16660","145884","-1","2"
"16538","187544","3217","2"
"16573","148784","2009","0"
"17524","179043","319","0"
"16635","175701","187","0"
"16602","139992","1649","0"
"16905","194030","-3","3"
"16732","192898","1000","0"
"16852","158451","4432","2"
"17483","176658","1368","0"
"10329","14891","222","1"
"16930","161149","2329","2"
"16571","137273","5882","0"
"17923","196557","-1","2"
"17941","197326","129","2"
"17518","178694","3317","2"
"16513","130921","1934","0"
"16627","141810","-1","2"
"16405","122379","-1","2"
"17916","196337","987","1"
"17013","163103","1507","1"
"10731","14069","288","0"
"16556","134467","-1","2"
"16681","154852","-1","2"
"17516","199767","518","0"
"16610","140550","-1","2"
"17537","196157","-3","3"
"10772","152320","1126","1"
"16739","155638","6638","2"
"16693","150213","774","1"
"17972","198997","4265","2"
"16490","129071","1488","0"
"10325","21092","737","0"
"16601","139943","130","1"
"10196","35117","800","0"
"17360","171624","1196","0"
"17515","184331","3134","2"
"10511","37621","860","1"
"5416","14170","3201","0"
"16579","138036","-3","3"
"16418","123234","552","2"
"17292","168692","1290","0"
"16538","133619","-1","2"
"17916","196321","153","1"
"16576","172634","-1","2"
"16594","139392","84","1"
"17292","168661","994","2"
"17958","198391","-1","2"
"16906","160312","1318","2"
"16985","162355","5233","2"
"16903","160259","5148","2"
"16852","158447","4147","2"
"16425","123758","872","0"
"16604","140183","621","1"
"16607","140290","-1","2"
"16576","137779","-1","2"
"17975","199082","-3","3"
"16531","133119","-3","3"
"17360","171603","-1","2"
"16739","155623","5988","2"
"10195","180051","866","1"
